value,timestamp
4905.334,1474707783203
4910.76,1474707784203
4912.914,1474707785203
4913.931,1474707786207
4921.694,1474707787204
4921.201,1474707788206
4920.423,1474707789214
4921.907,1474707790205
4919.627,1474707791208
4918.713,1474707792222
4921.907,1474707793210
4917.117,1474707794208
4908.099,1474707795213
4907.396,1474707796207
4911.992,1474707797214
4915.412,1474707798207
4921.102,1474707799210
4918.574,1474707800229
4914.969,1474707801211
4912.71,1474707802224
4906.146,1474707803208
4909.594,1474707804220
4908.89,1474707805209
4903.175,1474707806216
4897.427,1474707807210
4897.107,1474707808215
4900.225,1474707809211
4900.61,1474707810218
4903.532,1474707811230
4907.276,1474707812219
4909.383,1474707813213
4908.382,1474707814216
4907.521,1474707815210
4902.797,1474707816222
4902.941,1474707817215
4904.069,1474707818214
4895.119,1474707819229
4889.895,1474707820214
4890.642,1474707821214
4894.948,1474707822217
4897.812,1474707823217
4896.681,1474707824213
4894.954,1474707825229
4893.309,1474707826288
4887.88,1474707827256
4882.471,1474707828259
4879.473,1474707829264
4875.952,1474707830264
4867.299,1474707831269
4858.988,1474707832259
4859.158,1474707833337
4858.871,1474707834330
4862.247,1474707835343
4860.433,1474707836332
4855.072,1474707837345
4853.699,1474707838453
4851.015,1474707839426
4847.509,1474707840436
4848.751,1474707841426
4849.509,1474707842439
4844.907,1474707843430
4842.487,1474707844438
4845.686,1474707845429
4849.979,1474707846444
4862.038,1474707847429
4865.971,1474707848443
4869.208,1474707849433
4869.033,1474707850450
4873.602,1474707851437
4873.271,1474707852449
4876.051,1474707853436
4878.509,1474707854449
4873.052,1474707855446
4867.261,1474707856457
4869.896,1474707857438
4873.755,1474707858461
4877.455,1474707859438
4879.745,1474707860453
4879.137,1474707861442
4877.517,1474707862453
4878.129,1474707863507
4878.445,1474707864444
4879.14,1474707865456
4881.067,1474707866457
4876.439,1474707867447
4869.463,1474707868449
4869.885,1474707869473
4873.737,1474707870449
4879.757,1474707871458
4882.547,1474707872463
4883.359,1474707873456
4883.132,1474707874453
4883.624,1474707875472
4882.639,1474707876451
4880.741,1474707877459
4883.237,1474707878464
4880.543,1474707879454
4874.948,1474707880468
4875.965,1474707881466
4878.885,1474707882461
4881.111,1474707883467
4887.157,1474707884450
4889.79,1474707885451
4888.239,1474707886457
4887.192,1474707887454
4887.837,1474707888454
4888.431,1474707889464
4889.798,1474707890449
4884.619,1474707891468
4877.395,1474707892454
4875.03,1474707893462
4875.498,1474707894460
4880.191,1474707895457
4884.551,1474707896454
4886.607,1474707897454
4641.578,1474707898458
4514.701,1474707899465
4589.543,1474707900456
4637.96,1474707901477
4872.74,1474707902456
4870.941,1474707903469
4870.054,1474707904458
4869.136,1474707905481
4862.656,1474707906468
4855.667,1474707907476
4859.862,1474707908467
4860.565,1474707909471
4854.661,1474707910474
4849.263,1474707911471
4852.155,1474707912472
4851.933,1474707913474
4851.396,1474707914468
4849.062,1474707915476
4846.996,1474707916473
4845.171,1474707917479
4842.256,1474707918481
4835.91,1474707919491
4836.898,1474707920480
4838.892,1474707921484
4834.324,1474707922482
4827.977,1474707923478
4832.784,1474707924480
4836.024,1474707925511
4839.975,1474707926483
4844.088,1474707927495
4845.226,1474707928484
4846.209,1474707929489
4844.038,1474707930550
4842.711,1474707931540
4846.016,1474707932550
4851.318,1474707933540
4847.232,1474707934551
4842.1,1474707935656
4842.415,1474707936547
4850.894,1474707937555
4854.81,1474707938544
4855.252,1474707939542
4854.347,1474707940539
4854.594,1474707941555
4852.117,1474707942541
4850.181,1474707943554
4850.097,1474707944540
4850.241,1474707945554
4850.801,1474707946543
4844.469,1474707947553
4842.496,1474707948543
4849.555,1474707949571
4853.255,1474707950547
4854.271,1474707951564
4852.607,1474707952545
4852.124,1474707953601
4849.658,1474707954545
4847.78,1474707955560
4846.436,1474707956552
4849.447,1474707957562
4850.283,1474707958551
4844.273,1474707959557
4842.223,1474707960553
4849.668,1474707961563
4855.555,1474707962567
4859.392,1474707963570
4859.22,1474707964554
4860.04,1474707965559
4862.031,1474707966558
4857.721,1474707967568
4859.047,1474707968561
4865.864,1474707969564
4871.081,1474707970559
4867.478,1474707971570
4868.895,1474707972558
4877.561,1474707973574
4882.301,1474707974572
4882.329,1474707975567
4887.629,1474707976569
4893.229,1474707977564
4892.949,1474707978575
4891.691,1474707979558
4889.213,1474707980590
4896.08,1474707981571
4902.683,1474707982572
4900.705,1474707983567
4897.792,1474707984572
4903.526,1474707985584
4914.985,1474707986580
4919.889,1474707987573
4925.349,1474707988568
4930.201,1474707989593
4930.541,1474707990563
4930.21,1474707991581
4927.31,1474707992574
4928.625,1474707993577
4933.408,1474707994571
4930.045,1474707995581
