value,timestamp
0.952,1474710748412
0,1474710749407
0.949,1474710760620
0.944,1474710761477
0,1474710762518
0.881,1474710770498
0,1474710771500
0.952,1474710789492
0,1474710790517
0.942,1474710818689
0.951,1474710819586
0,1474710820592
0.94,1474710832606
0,1474710833612
0.433,1474710834604
0,1474710835596
0.425,1474710841602
0.463,1474710842629
0,1474710843608
0.95,1474710844626
0,1474710845610
0.951,1474710856645
0,1474710857639
0.946,1474710860658
0,1474710861669
0.946,1474710866651
0,1474710867680
0.95,1474710881686
0,1474710882669
0.027,1474710887731
0,1474710889746
0.463,1474710895818
0,1474710896719
0.468,1474710907804
0.465,1474710908802
0,1474710909809
0.939,1474710927940
0.94,1474710928955
0,1474710929942
0.939,1474710930970
0.941,1474710931940
0,1474710933480
0.94,1474710937501
0.946,1474710938379
0,1474710939411
0,1474711870408
0.928,1474711876704
0,1474711877620
0.465,1474711881730
0,1474711882691
0.946,1474711888752
0.94,1474711889766
0,1474711890857
0.464,1474711891808
1.011,1474711895701
0,1474711896579
0.5,1474711900571
0.499,1474711901695
0,1474711902521
1.017,1474711906507
1.013,1474711907524
0,1474711908507
0.94,1474711915496
1.006,1474711916526
0,1474711917482
1.018,1474711929476
1.014,1474711930512
0,1474711931481
1.013,1474711937484
1.011,1474711938514
0,1474711939482
0.462,1474711942720
0,1474711943669
0.468,1474711948729
0,1474711949889
0.468,1474711954772
0,1474711955810
0.94,1474711975557
1.004,1474711976589
0,1474711977554
0.94,1474711987548
1.004,1474711988628
0,1474711989596
0.94,1474711998651
0.999,1474711999602
0,1474712000670
0.94,1474712016674
0,1474712017825
0.944,1474712030727
1.019,1474712031769
0,1474712032707
0.94,1474712034707
1.012,1474712035775
0,1474712036734
0.94,1474712067782
1.016,1474712068825
0,1474712069783
0.462,1474712074855
0.499,1474712075906
0,1474712076861
0.462,1474712080893
0.499,1474712081929
0.945,1474712084769
0,1474712085613
0.467,1474712092343
1.424,1474712093308
0.939,1474712094405
0,1474712095292
0.468,1474712098356
0.459,1474712099467
0,1474712100340
0.462,1474712104359
0.464,1474712105382
0,1474712106342
0.462,1474712110346
0.464,1474712111370
0,1474712112372
0.467,1474712122378
0.464,1474712123381
0,1474712124376
0.462,1474712134438
0.465,1474712135431
0,1474712136451
0.462,1474712146469
0.464,1474712147477
0,1474712150380
0.462,1474712157156
0,1474712158184
0.94,1474712162197
1.011,1474712163183
0.464,1474712164208
0.467,1474712165173
0.505,1474712166225
0,1474712167161
0.467,1474712169300
0,1474712170227
0,1474712170227
0.948,1474712225298
0,1474712226211
0.946,1474712229251
1.017,1474712230359
0.466,1474712231277
0.505,1474712232331
0,1474712233298
0.949,1474712263079
0.937,1474712264144
0,1474712265064
0.946,1474712297358
1.013,1474712298329
0,1474712299355
1.018,1474712302291
1.016,1474712303327
0,1474712304397
0.945,1474712307359
1.018,1474712308396
0,1474712309461
0.95,1474712310346
0,1474712312627
0.47,1474712313467
0,1474712314740
0.892,1474712315550
0,1474712316637
0.945,1474712318634
0,1474712319536
0.951,1474712322655
0,1474712323562
0.876,1474712326599
0,1474712327702
0.467,1474712332671
0.464,1474712333690
0,1474712334692
0.951,1474712335683
0.946,1474712336682
0,1474712337689
0.927,1474712338686
1.88,1474712339690
0.94,1474712340764
0,1474712341744
0.941,1474712343738
0.939,1474712344764
0,1474712345739
0.94,1474712379757
0.939,1474712380914
0,1474712381768
0.939,1474712386791
0.945,1474712387768
0,1474712388800
0.935,1474712390792
0.94,1474712391767
0,1474712392794
0.939,1474712398820
0.945,1474712399852
0,1474712400827
0.935,1474712402825
0.94,1474712403863
0,1474712407925
1.018,1474712410837
1.526,1474712411633
0,1474712412787
0.462,1474712417598
0,1474712418615
0.945,1474712427598
1.018,1474712428579
0,1474712429597
0.951,1474712430758
0,1474712431582
1.018,1474712434600
1.016,1474712435620
0,1474712436603
0.946,1474712445625
1.018,1474712446589
0,1474712447612
0.94,1474712489006
0.946,1474712489941
0,1474712491076
0.94,1474712494923
0,1474712498099
0.94,1474712502969
0,1474712504952
0.94,1474712518066
0.938,1474712519076
0,1474712520073
0.467,1474712535949
0,1474712538832
0.939,1474712546875
1.003,1474712547772
0,1474712548919
0.952,1474712570999
0,1474712573749
0.464,1474712595339
0.462,1474712596357
0.941,1474712597457
0.946,1474712598344
0,1474712599364
0.464,1474712601356
0.462,1474712602341
0,1474712603359
0.465,1474712607367
0.467,1474712608343
0,1474712610508
0.887,1474712614279
0.939,1474712614399
0,1474712615163
0.952,1474712630305
0,1474712632372
0.939,1474712639282
0.945,1474712640322
0,1474712641270
0.468,1474712651851
0.464,1474712652887
0,1474712653875
0.951,1474712654810
0.946,1474712655850
0,1474712656805
0.467,1474712657849
0.464,1474712658841
0,1474712659893
0.462,1474712663821
0.464,1474712664815
0,1474712665820
0.462,1474712669883
0.464,1474712670869
0,1474712671878
0.462,1474712681674
0.465,1474712682521
0,1474712683574
0.462,1474712687567
0.464,1474712688751
0,1474712689520
0.462,1474712712323
0,1474712713411
0.94,1474712756030
0.945,1474712758125
1.893,1474712758989
0,1474712762156
0.952,1474712771737
0.946,1474712772719
0,1474712773714
0.945,1474712775720
0,1474712777720
0.952,1474712789860
0.946,1474712790970
0,1474712791864
0.951,1474712811564
0,1474712812548
0.465,1474712818610
0,1474712819613
0.464,1474712824685
0,1474712825462
0.946,1474712843450
2.049,1474712844440
1.013,1474712845445
0,1474712846565
0.939,1474712852843
0,1474712853705
0.94,1474712876716
0.946,1474712877699
0,1474712878745
0.939,1474712909218
0,1474712911216
0.95,1474712921048
0.946,1474712922067
0,1474712923013
0.945,1474712968306
0.95,1474712969307
0,1474712970257
0.949,1474712981135
0,1474712983308
0.945,1474712995178
0.94,1474712996006
0,1474712997107
0.945,1474713010322
0,1474713011217
0.94,1474713017341
0.877,1474713017962
0,1474713020970
1.017,1474713024749
0,1474713027760
0.946,1474713109605
0,1474713111871
0.935,1474713134094
0,1474713136892
0.952,1474713158498
0,1474713160537
0.951,1474713165620
0,1474713167398
0.94,1474713177411
0,1474713178272
1.012,1474713184308
0,1474713187149
0.946,1474713245074
0,1474713246989
0.462,1474713258022
0.946,1474713259991
0.94,1474713261046
0,1474713261973
